date,return,stock
2009-02-04,0.007462,googl
2009-02-05,0.030775,googl
2009-02-06,0.048451,googl
2009-02-09,0.019973,googl
2009-02-10,-0.054973,googl
2009-02-11,-0.001312,googl
2009-02-12,0.013896,googl
2009-02-13,-0.014902,googl
2009-02-17,-0.0429,googl
2009-02-18,0.030041,googl
2009-02-19,-0.030099,googl
2009-02-20,0.011058,googl
2009-02-23,-0.048464,googl
2009-02-24,0.045573,googl
2009-02-25,-0.01109,googl
2009-02-26,-0.013141,googl
2009-02-27,0.002399,googl
2009-03-02,-0.032567,googl
2009-03-03,-0.005148,googl
2009-03-04,-0.020361,googl
2009-03-05,-0.042532,googl
2009-03-06,0.009541,googl
2009-03-09,-0.059003,googl
2009-03-10,0.057706,googl
2009-03-11,0.031117,googl
2009-03-12,0.017523,googl
2009-03-13,0.002747,googl
2009-03-16,-0.014687,googl
2009-03-17,0.047793,googl
2009-03-18,-0.006702,googl
2009-03-19,-0.009532,googl
2009-03-20,6.67E-4,googl
2009-03-23,0.054348,googl
2009-03-24,-0.004111,googl
2009-03-25,-0.008969,googl
2009-03-26,0.026444,googl
2009-03-27,-0.015949,googl
2009-03-30,-0.014514,googl
2009-03-31,0.015549,googl
2009-04-01,0.017176,googl
2009-04-02,0.023474,googl
2009-04-03,0.019884,googl
2009-04-06,-0.004173,googl
2009-04-07,-0.026388,googl
2009-04-08,0.009297,googl
2009-04-09,0.028593,googl
2009-04-13,0.014948,googl
2009-04-14,-0.024632,googl
2009-04-15,0.028302,googl
2009-04-16,0.024056,googl
2009-04-17,0.008963,googl
2009-04-20,-0.033546,googl
2009-04-21,0.005705,googl
2009-04-22,0.006246,googl
2009-04-23,0.00216,googl
2009-04-24,0.0124,googl
2009-04-27,-0.00913,googl
2009-04-28,-0.005821,googl
2009-04-29,0.020022,googl
2009-04-30,0.01143,googl
2009-05-01,-0.005774,googl
2009-05-04,0.020838,googl
2009-05-05,0.002509,googl
2009-05-06,0.00119,googl
2009-05-07,-0.017149,googl
2009-05-08,0.02667,googl
2009-05-11,0.001595,googl
2009-05-12,-0.022232,googl
2009-05-13,-0.02402,googl
2009-05-14,-0.005251,googl
2009-05-15,0.006431,googl
2009-05-18,0.017386,googl
2009-05-19,0.005127,googl
2009-05-20,-0.004271,googl
2009-05-21,-0.001713,googl
2009-05-22,-0.007595,googl
2009-05-26,0.027225,googl
2009-05-27,0.002963,googl
2009-05-28,0.011863,googl
2009-05-29,0.016505,googl
2009-06-01,0.022115,googl
2009-06-02,0.004304,googl
2009-06-03,0.007558,googl
2009-06-04,0.019796,googl
2009-06-05,0.009134,googl
2009-06-08,-0.01257,googl
2009-06-09,-0.007205,googl
2009-06-10,-0.006957,googl
2009-06-11,-0.008357,googl
2009-06-12,-0.009744,googl
2009-06-15,-0.019178,googl
2009-06-16,-0.001849,googl
2009-06-17,-0.002021,googl
2009-06-18,-0.002653,googl
2009-06-19,0.014458,googl
2009-06-22,-0.030796,googl
2009-06-23,-0.004108,googl
2009-06-24,0.008859,googl
2009-06-25,0.015708,googl
2009-06-26,0.02271,googl
2009-06-29,-0.002779,googl
2009-06-30,-0.00603,googl
2009-07-01,-0.006186,googl
2009-07-02,-0.02538,googl
2009-07-06,0.002738,googl
2009-07-07,-0.032202,googl
2009-07-08,0.014666,googl
2009-07-09,0.019438,googl
2009-07-10,0.009724,googl
2009-07-13,0.023609,googl
2009-07-14,9.19E-4,googl
2009-07-15,0.031247,googl
2009-07-16,0.01006,googl
2009-07-17,-0.0283,googl
2009-07-20,-1.86E-4,googl
2009-07-21,-0.005291,googl
2009-07-22,-4.91E-4,googl
2009-07-23,0.022312,googl
2009-07-24,0.021221,googl
2009-07-27,-0.004307,googl
2009-07-28,-0.011191,googl
2009-07-29,-0.008241,googl
2009-07-30,0.021319,googl
2009-07-31,-0.005829,googl
2009-08-03,0.020464,googl
2009-08-04,0.003356,googl
2009-08-05,-0.005725,googl
2009-08-06,-0.00173,googl
2009-08-07,0.014855,googl
2009-08-10,-0.001072,googl
2009-08-11,-0.005865,googl
2009-08-12,0.01017,googl
2009-08-13,0.008036,googl
2009-08-14,-0.004944,googl
2009-08-17,-0.033399,googl
2009-08-18,8.76E-4,googl
2009-08-19,-0.002946,googl
2009-08-20,0.036361,googl
2009-08-21,0.010436,googl
2009-08-24,0.007473,googl
2009-08-25,0.005616,googl
2009-08-26,-0.007175,googl
2009-08-27,-0.004154,googl
2009-08-28,-0.002815,googl
2009-08-31,-0.006649,googl
2009-09-01,-0.012884,googl
2009-09-02,-0.006052,googl
2009-09-03,0.009906,googl
2009-09-04,0.008228,googl
2009-09-08,-0.005826,googl
2009-09-09,0.011598,googl
2009-09-10,0.014911,googl
2009-09-11,0.002545,googl
2009-09-14,0.006292,googl
2009-09-15,0.00508,googl
2009-09-16,0.022262,googl
2009-09-17,0.007,googl
2009-09-18,-5.29E-4,googl
2009-09-21,0.011209,googl
2009-09-22,0.004136,googl
2009-09-23,-0.001203,googl
2009-09-24,-0.003396,googl
2009-09-25,-0.008673,googl
2009-09-28,0.01221,googl
2009-09-29,0.0,googl
2009-09-30,-0.00539,googl
2009-10-01,-0.017599,googl
2009-10-02,-0.005392,googl
2009-10-05,0.008098,googl
2009-10-06,0.020705,googl
2009-10-07,0.037002,googl
2009-10-08,-0.006513,googl
2009-10-09,0.004018,googl
2009-10-12,0.014977,googl
2009-10-13,0.003942,googl
2009-10-14,0.017354,googl
2009-10-15,-0.010158,googl
2009-10-16,0.036938,googl
2009-10-19,0.004066,googl
2009-10-20,-6.7E-4,googl
2009-10-21,-0.001124,googl
2009-10-22,0.005411,googl
2009-10-23,-7.22E-4,googl
2009-10-26,9.39E-4,googl
2009-10-27,-0.010739,googl
2009-10-28,-0.01468,googl
2009-10-29,0.019701,googl
2009-10-30,-0.027468,googl
2009-11-02,-0.003981,googl
2009-11-03,0.006161,googl
2009-11-04,0.005642,googl
2009-11-05,0.01528,googl
2009-11-06,0.004456,googl
2009-11-09,0.020493,googl
2009-11-10,0.007527,googl
2009-11-11,0.006682,googl
2009-11-12,-0.004761,googl
2009-11-13,0.007369,googl
2009-11-16,0.007367,googl
2009-11-17,0.002097,googl
2009-11-18,-0.001456,googl
2009-11-19,-0.006367,googl
2009-11-20,-0.005302,googl
2009-11-23,0.021506,googl
2009-11-24,0.00127,googl
2009-11-25,0.004534,googl
2009-11-27,-0.010262,googl
2009-11-30,0.005573,googl
2009-12-01,0.011715,googl
2009-12-02,-0.004009,googl
2009-12-03,-0.003017,googl
2009-12-04,-0.001247,googl
2009-12-07,0.002117,googl
2009-12-08,0.001364,googl
2009-12-09,0.00335,googl
2009-12-10,0.004202,googl
2009-12-11,-0.001675,googl
2009-12-14,0.008801,googl
2009-12-15,-0.004357,googl
2009-12-16,0.007759,googl
2009-12-17,-0.006411,googl
2009-12-18,0.004167,googl
2009-12-21,0.003782,googl
2009-12-22,0.004067,googl
2009-12-23,0.017415,googl
2009-12-24,0.011055,googl
2009-12-28,0.007073,googl
2009-12-29,-0.005586,googl
2009-12-30,0.005362,googl
2009-12-31,-0.004426,googl
2010-01-04,0.010861,googl
2010-01-05,-0.004414,googl
2010-01-06,-0.025532,googl
2010-01-07,-0.023555,googl
2010-01-08,0.013243,googl
2010-01-11,-0.001513,googl
2010-01-12,-0.017842,googl
2010-01-13,-0.005758,googl
2010-01-14,0.00469,googl
2010-01-15,-0.01684,googl
2010-01-19,0.013052,googl
2010-01-20,-0.012346,googl
2010-01-21,0.004418,googl
2010-01-22,-0.058217,googl
2010-01-25,-0.018367,googl
2010-01-26,0.004472,googl
2010-01-27,-5.9E-4,googl
2010-01-28,-0.014512,googl
2010-01-29,-0.008175,googl
2010-02-01,0.005795,googl
2010-02-02,-0.003571,googl
2010-02-03,0.018098,googl
2010-02-04,-0.026303,googl
2010-02-05,0.008525,googl
2010-02-08,0.004095,googl
2010-02-09,0.005552,googl
2010-02-10,-0.003716,googl
2010-02-11,0.003642,googl
2010-02-12,-0.006134,googl
2010-02-16,0.015227,googl
2010-02-17,-0.005725,googl
2010-02-18,0.009265,googl
2010-02-19,-0.004539,googl
2010-02-22,0.003765,googl
2010-02-23,-0.014343,googl
2010-02-24,-0.006751,googl
2010-02-25,-0.009528,googl
2010-02-26,7.03E-4,googl
2010-03-01,0.011119,googl
2010-03-02,0.01559,googl
2010-03-03,0.007843,googl
2010-03-04,0.016856,googl
2010-03-05,0.017197,googl
2010-03-08,-0.003071,googl
2010-03-09,-0.00408,googl
2010-03-10,0.028613,googl
2010-03-11,0.008103,googl
2010-03-12,-0.002757,googl
2010-03-15,-0.028636,googl
2010-03-16,0.00358,googl
2010-03-17,6.37E-4,googl
2010-03-18,0.001484,googl
2010-03-19,-0.011364,googl
2010-03-22,-0.004474,googl
2010-03-23,-0.015364,googl
2010-03-24,0.015059,googl
2010-03-25,0.009909,googl
2010-03-26,-3.38E-4,googl
2010-03-29,-4.27E-4,googl
2010-03-30,0.007545,googl
2010-03-31,7.23E-4,googl
2010-04-01,0.002958,googl
2010-04-05,0.003878,googl
2010-04-06,-0.004898,googl
2010-04-07,-0.00827,googl
2010-04-08,0.006985,googl
2010-04-09,-0.00224,googl
2010-04-12,0.011432,googl
2010-04-13,0.024219,googl
2010-04-14,0.003793,googl
2010-04-15,0.010639,googl
2010-04-16,-0.078874,googl
2010-04-19,-9.1E-5,googl
2010-04-20,0.00894,googl
2010-04-21,-0.001334,googl
2010-04-22,-0.013148,googl
2010-04-23,-0.003791,googl
2010-04-26,-0.024801,googl
2010-04-27,-0.004865,googl
2010-04-28,2.46E-4,googl
2010-04-29,0.005296,googl
2010-04-30,-0.011913,googl
2010-05-03,0.009278,googl
2010-05-04,-0.046741,googl
2010-05-05,0.006672,googl
2010-05-06,-0.021996,googl
2010-05-07,-0.011151,googl
2010-05-10,0.056204,googl
2010-05-11,-0.024451,googl
2010-05-12,-0.007216,googl
2010-05-13,0.010804,googl
2010-05-14,-0.006579,googl
2010-05-17,8.67E-4,googl
2010-05-18,-0.01908,googl
2010-05-19,-0.007937,googl
2010-05-20,-0.04007,googl
2010-05-21,-0.006251,googl
2010-05-24,0.010767,googl
2010-05-25,-1.89E-4,googl
2010-05-26,-0.003359,googl
2010-05-27,0.03104,googl
2010-05-28,-0.009897,googl
2010-06-01,-0.006736,googl
2010-06-02,0.022548,googl
2010-06-03,0.024486,googl
2010-06-04,-0.013701,googl
2010-06-07,-0.026824,googl
2010-06-08,-0.001525,googl
2010-06-09,-0.022446,googl
2010-06-10,0.027035,googl
2010-06-11,0.003055,googl
2010-06-14,-0.010929,googl
2010-06-15,0.03017,googl
2010-06-16,0.006565,googl
2010-06-17,-0.002377,googl
2010-06-18,-1.0E-4,googl
2010-06-21,-0.023206,googl
2010-06-22,-0.004739,googl
2010-06-23,-0.008675,googl
2010-06-24,-0.014523,googl
2010-06-25,-0.005107,googl
2010-06-28,-0.00127,googl
2010-06-29,-0.038479,googl
2010-06-30,-0.020708,googl
2010-07-01,-0.012347,googl
2010-07-02,-0.006712,googl
2010-07-06,-0.0011,googl
2010-07-07,0.031889,googl
2010-07-08,0.014028,googl
2010-07-09,0.023658,googl
2010-07-12,0.017683,googl
2010-07-13,0.027711,googl
2010-07-14,0.004365,googl
2010-07-15,0.00544,googl
2010-07-16,-0.072198,googl
2010-07-19,0.014194,googl
2010-07-20,0.032521,googl
2010-07-21,-0.008529,googl
2010-07-22,0.015193,googl
2010-07-23,0.010771,googl
2010-07-26,-0.002227,googl
2010-07-27,0.007457,googl
2010-07-28,-0.016951,googl
2010-07-29,0.00132,googl
2010-07-30,-2.89E-4,googl
2010-08-02,0.011402,googl
2010-08-03,-0.001184,googl
2010-08-04,0.033111,googl
2010-08-05,0.003509,googl
2010-08-06,-0.01563,googl
2010-08-09,0.010203,googl
2010-08-10,-0.003251,googl
2010-08-11,-0.02405,googl
2010-08-12,5.49E-4,googl
2010-08-13,-0.01157,googl
2010-08-16,-0.001564,googl
2010-08-17,0.010102,googl
2010-08-18,-0.017211,googl
2010-08-19,-0.029851,googl
2010-08-20,-0.012796,googl
2010-08-23,0.004427,googl
2010-08-24,-0.027704,googl
2010-08-25,0.00713,googl
2010-08-26,-0.008039,googl
2010-08-27,0.017257,googl
2010-08-30,-0.013472,googl
2010-08-31,-0.005916,googl
2010-09-01,0.022652,googl
2010-09-02,0.006172,googl
2010-09-03,0.015255,googl
2010-09-07,-0.012625,googl
2010-09-08,0.01322,googl
2010-09-09,0.01183,googl
2010-09-10,-8.4E-5,googl
2010-09-13,0.012792,googl
2010-09-14,-0.003823,googl
2010-09-15,4.37E-4,googl
2010-09-16,8.74E-4,googl
2010-09-17,0.018719,googl
2010-09-20,0.036321,googl
2010-09-21,0.01014,googl
2010-09-22,0.004935,googl
2010-09-23,-0.004896,googl
2010-09-24,0.02654,googl
2010-09-27,0.0059,googl
2010-09-28,-0.006127,googl
2010-09-29,9.86E-4,googl
2010-09-30,-0.003607,googl
2010-10-01,-3.24E-4,googl
2010-10-04,-0.006241,googl
2010-10-05,0.029948,googl
2010-10-06,-0.007235,googl
2010-10-07,-0.008155,googl
2010-10-08,0.011891,googl
2010-10-11,0.004632,googl
2010-10-12,0.004721,googl
2010-10-13,0.003522,googl
2010-10-14,-0.004372,googl
2010-10-15,0.106053,googl
2010-10-18,0.026676,googl
2010-10-19,-0.016124,googl
2010-10-20,2.47E-4,googl
2010-10-21,0.006574,googl
2010-10-22,8.82E-4,googl
2010-10-25,0.00646,googl
2010-10-26,0.003401,googl
2010-10-27,-0.003449,googl
2010-10-28,0.003417,googl
2010-10-29,-0.00792,googl
2010-11-01,0.002116,googl
2010-11-02,9.75E-4,googl
2010-11-03,0.007412,googl
2010-11-04,0.006573,googl
2010-11-05,0.001297,googl
2010-11-08,0.0027,googl
2010-11-09,-0.003116,googl
2010-11-10,-0.00311,googl
2010-11-11,-0.009177,googl
2010-11-12,-0.022779,googl
2010-11-15,-0.013047,googl
2010-11-16,-0.01993,googl
2010-11-17,-2.91E-4,googl
2010-11-18,0.02205,googl
2010-11-19,-0.009652,googl
2010-11-22,6.6E-4,googl
2010-11-23,-0.013984,googl
2010-11-24,0.020307,googl
2010-11-26,-0.008389,googl
2010-11-29,-0.013463,googl
2010-11-30,-0.046413,googl
2010-12-01,0.015428,googl
2010-12-02,0.013149,googl
2010-12-03,0.002062,googl
2010-12-06,0.009311,googl
2010-12-07,0.015067,googl
2010-12-08,0.005774,googl
2010-12-09,0.001624,googl
2010-12-10,0.0012,googl
2010-12-13,0.004061,googl
2010-12-14,4.88E-4,googl
2010-12-15,-0.007779,googl
2010-12-16,0.002386,googl
2010-12-17,-0.001539,googl
2010-12-20,0.007185,googl
2010-12-21,0.013371,googl
2010-12-22,0.004005,googl
2010-12-23,-0.002083,googl
2010-12-27,-0.003066,googl
2010-12-28,-0.00576,googl
2010-12-29,0.003467,googl
2010-12-30,-0.003567,googl
2010-12-31,-0.008199,googl
2011-01-03,0.017325,googl
2011-01-04,-0.003697,googl
2011-01-05,0.011477,googl
2011-01-06,0.007247,googl
2011-01-07,0.004781,googl
2011-01-10,-0.003624,googl
2011-01-11,0.002926,googl
2011-01-12,0.001395,googl
2011-01-13,-2.92E-4,googl
2011-01-14,0.012072,googl
2011-01-18,0.024451,googl
2011-01-19,-0.012396,googl
2011-01-20,-0.007914,googl
2011-01-21,-0.024125,googl
2011-01-24,-0.001227,googl
2011-01-25,0.014347,googl
2011-01-26,-0.005516,googl
2011-01-27,4.7E-4,googl
2011-01-28,-0.02595,googl
2011-01-31,-0.001049,googl
2011-02-01,0.017633,googl
2011-02-02,0.00157,googl
2011-02-03,-0.003027,googl
2011-02-04,0.001359,googl
2011-02-07,0.005403,googl
2011-02-08,0.006636,googl
2011-02-09,-0.003045,googl
2011-02-10,-9.7E-5,googl
2011-02-11,0.01299,googl
2011-02-14,0.005828,googl
2011-02-15,-0.006388,googl
2011-02-16,1.12E-4,googl
2011-02-17,0.001665,googl
2011-02-18,0.007679,googl
2011-02-22,-0.032044,googl
2011-02-23,0.001817,googl
2011-02-24,-0.004098,googl
2011-02-25,0.002002,googl
2011-02-28,0.005493,googl
2011-03-01,-0.020822,googl
2011-03-02,5.0E-5,googl
2011-03-03,0.014492,googl
2011-03-04,-0.014775,googl
2011-03-07,-0.01503,googl
2011-03-08,0.001098,googl
2011-03-09,-9.12E-4,googl
2011-03-10,-0.019573,googl
2011-03-11,-0.006206,googl
2011-03-14,-0.011721,googl
2011-03-15,-7.55E-4,googl
2011-03-16,-0.022119,googl
2011-03-17,0.007618,googl
2011-03-18,-5.35E-4,googl
2011-03-21,0.027148,googl
2011-03-22,0.001421,googl
2011-03-23,0.008349,googl
2011-03-24,0.008092,googl
2011-03-25,-0.012258,googl
2011-03-28,-0.007584,googl
2011-03-29,0.011011,googl
2011-03-30,1.89E-4,googl
2011-03-31,0.00842,googl
2011-04-01,0.008553,googl
2011-04-04,-0.006986,googl
2011-04-05,-0.032144,googl
2011-04-06,0.008904,googl
2011-04-07,0.010085,googl
2011-04-08,-0.003178,googl
2011-04-11,-0.001367,googl
2011-04-12,-0.011777,googl
2011-04-13,0.009888,googl
2011-04-14,0.003862,googl
2011-04-15,-0.086259,googl
2011-04-18,-0.0073,googl
2011-04-19,-0.01013,googl
2011-04-20,0.008021,googl
2011-04-21,-0.001199,googl
2011-04-25,-9.5E-5,googl
2011-04-26,0.01469,googl
2011-04-27,0.009229,googl
2011-04-28,3.91E-4,googl
2011-04-29,0.01133,googl
2011-05-02,-0.010234,googl
2011-05-03,-0.008709,googl
2011-05-04,0.003552,googl
2011-05-05,-0.002841,googl
2011-05-06,0.001926,googl
2011-05-09,0.004436,googl
2011-05-10,0.009219,googl
2011-05-11,-0.013375,googl
2011-05-12,-7.47E-4,googl
2011-05-13,-0.010333,googl
2011-05-16,-0.021242,googl
2011-05-17,0.022959,googl
2011-05-18,-0.001226,googl
2011-05-19,0.002714,googl
2011-05-20,-0.013684,googl
2011-05-23,-0.010821,googl
2011-05-24,-2.51E-4,googl
2011-05-25,0.002717,googl
2011-05-26,-0.002968,googl
2011-05-27,0.005332,googl
2011-05-31,0.015468,googl
2011-06-01,-0.006486,googl
2011-06-02,0.004669,googl
2011-06-03,-0.009475,googl
2011-06-06,-0.003869,googl
2011-06-07,-0.003903,googl
2011-06-08,2.7E-4,googl
2011-06-09,-0.004711,googl
2011-06-10,-0.014071,googl
2011-06-13,-0.009426,googl
2011-06-14,0.007186,googl
2011-06-15,-0.010719,googl
2011-06-16,-0.005143,googl
2011-06-17,-0.031158,googl
2011-06-20,-9.08E-4,googl
2011-06-21,0.017227,googl
2011-06-22,-0.012224,googl
2011-06-23,-0.01404,googl
2011-06-24,-0.011182,googl
2011-06-27,0.01654,googl
2011-06-28,0.022224,googl
2011-06-29,0.007909,googl
2011-06-30,0.017551,googl
2011-07-01,0.02852,googl
2011-07-05,0.021663,googl
2011-07-06,0.005469,googl
2011-07-07,0.020778,googl
2011-07-08,-0.027093,googl
2011-07-11,-0.008893,googl
2011-07-12,0.012683,googl
2011-07-13,0.007927,googl
2011-07-14,-0.017467,googl
2011-07-15,0.12208,googl
2011-07-18,-0.004495,googl
2011-07-19,0.01271,googl
2011-07-20,-0.012021,googl
2011-07-21,0.019363,googl
2011-07-22,0.018348,googl
2011-07-25,0.001213,googl
2011-07-26,0.005703,googl
2011-07-27,-0.024885,googl
2011-07-28,0.006108,googl
2011-07-29,-0.011938,googl
2011-08-01,0.005089,googl
2011-08-02,-0.023968,googl
2011-08-03,0.014696,googl
2011-08-04,-0.040135,googl
2011-08-05,0.002629,googl
2011-08-08,-0.058716,googl
2011-08-09,0.048945,googl
2011-08-10,-0.043484,googl
2011-08-11,0.023617,googl
2011-08-12,0.002913,googl
2011-08-15,-0.011668,googl
2011-08-16,-0.033262,googl
2011-08-17,-0.010913,googl
2011-08-18,-0.054482,googl
2011-08-19,-0.02804,googl
2011-08-22,0.01466,googl
2011-08-23,0.040616,googl
2011-08-24,0.008579,googl
2011-08-25,-0.00623,googl
2011-08-26,0.013029,googl
2011-08-29,0.022929,googl
2011-08-30,0.003001,googl
2011-08-31,4.81E-4,googl
2011-09-01,-0.015762,googl
2011-09-02,-0.014489,googl
2011-09-06,-0.005081,googl
2011-09-07,0.022439,googl
2011-09-08,0.00174,googl
2011-09-09,-0.019079,googl
2011-09-12,0.009991,googl
2011-09-13,-0.001132,googl
2011-09-14,0.004804,googl
2011-09-15,0.019524,googl
2011-09-16,0.007565,googl
2011-09-19,-1.8E-5,googl
2011-09-20,-7.3E-5,googl
2011-09-21,-0.013685,googl
2011-09-22,-0.034989,googl
2011-09-23,0.009272,googl
2011-09-26,0.012068,googl
2011-09-27,0.01391,googl
2011-09-28,-0.01966,googl
2011-09-29,-0.002537,googl
2011-09-30,-0.023904,googl
2011-10-03,-0.038637,googl
2011-10-04,0.012793,googl
2011-10-05,0.005563,googl
2011-10-06,0.01964,googl
2011-10-07,7.96E-4,googl
2011-10-10,0.041915,googl
2011-10-11,0.011126,googl
2011-10-12,0.009747,googl
2011-10-13,0.018945,googl
2011-10-14,0.056834,googl
2011-10-17,-0.015791,googl
2011-10-18,0.013812,googl
2011-10-19,-0.016752,googl
2011-10-20,0.005101,googl
2011-10-21,0.011617,googl
2011-10-24,0.009992,googl
2011-10-25,-0.022484,googl
2011-10-26,0.005387,googl
2011-10-27,0.020862,googl
2011-10-28,0.002452,googl
2011-10-31,-0.012576,googl
2011-11-01,-0.023889,googl
2011-11-02,0.010606,googl
2011-11-03,0.02145,googl
2011-11-04,-0.002279,googl
2011-11-07,0.020242,googl
2011-11-08,0.00657,googl
2011-11-09,-0.018776,googl
2011-11-10,-0.009816,googl
2011-11-11,0.022055,googl
2011-11-14,0.007614,googl
2011-11-15,0.005791,googl
2011-11-16,-0.00829,googl
2011-11-17,-0.017487,googl
2011-11-18,-0.010019,googl
2011-11-21,-0.023712,googl
2011-11-22,-0.001619,googl
2011-11-23,-0.017199,googl
2011-11-25,-0.01255,googl
2011-11-28,0.04377,googl
2011-11-29,-0.008983,googl
2011-11-30,0.027845,googl
2011-12-01,0.023708,googl
2011-12-02,0.010679,googl
2011-12-05,0.008491,googl
2011-12-06,-0.003009,googl
2011-12-07,-6.09E-4,googl
2011-12-08,-0.011844,googl
2011-12-09,0.018288,googl
2011-12-12,-0.003241,googl
2011-12-13,3.84E-4,googl
2011-12-14,-0.012157,googl
2011-12-15,0.002375,googl
2011-12-16,0.010309,googl
2011-12-19,-0.00662,googl
2011-12-20,0.01364,googl
2011-12-21,-0.007244,googl
2011-12-22,0.006181,googl
2011-12-23,0.005448,googl
2011-12-27,0.011167,googl
2011-12-28,-8.59E-4,googl
2011-12-29,0.004212,googl
2011-12-30,0.005434,googl
2012-01-03,0.029758,googl
2012-01-04,0.004304,googl
2012-01-05,-0.013968,googl
2012-01-06,-0.013736,googl
2012-01-09,-0.043324,googl
2012-01-10,0.001092,googl
2012-01-11,0.004515,googl
2012-01-12,0.005862,googl
2012-01-13,-0.007413,googl
2012-01-17,0.005728,googl
2012-01-18,0.006865,googl
2012-01-19,0.010468,googl
2012-01-20,-0.087493,googl
2012-01-23,-8.03E-4,googl
2012-01-24,-0.00787,googl
2012-01-25,-0.019889,googl
2012-01-26,-0.002444,googl
2012-01-27,0.020696,googl
2012-01-30,-0.003956,googl
2012-01-31,0.00418,googl
2012-02-01,0.00124,googl
2012-02-02,0.007342,googl
2012-02-03,0.018994,googl
2012-02-06,0.021172,googl
2012-02-07,-0.003816,googl
2012-02-08,0.005063,googl
2012-02-09,0.002636,googl
2012-02-10,-0.009118,googl
2012-02-13,0.010328,googl
2012-02-14,-0.003994,googl
2012-02-15,-0.006912,googl
2012-02-16,0.001584,googl
2012-02-17,-0.003104,googl
2012-02-21,0.015362,googl
2012-02-22,-0.009919,googl
2012-02-23,-0.003015,googl
2012-02-24,0.006234,googl
2012-02-27,-9.68E-4,googl
2012-02-28,0.014792,googl
2012-02-29,-2.26E-4,googl
2012-03-01,0.00669,googl
2012-03-02,-0.001849,googl
2012-03-05,-0.011331,googl
2012-03-06,-0.01524,googl
2012-03-07,0.003037,googl
2012-03-08,5.6E-4,googl
2012-03-09,-0.011413,googl
2012-03-12,0.00813,googl
2012-03-13,0.020656,googl
2012-03-14,-0.002902,googl
2012-03-15,0.00831,googl
2012-03-16,0.006275,googl
2012-03-19,0.014202,googl
2012-03-20,-7.73E-4,googl
2012-03-21,0.010193,googl
2012-03-22,0.00944,googl
2012-03-23,-0.00537,googl
2012-03-26,0.010434,googl
2012-03-27,-0.003564,googl
2012-03-28,0.013418,googl
2012-03-29,-0.011272,googl
2012-03-30,-0.011119,googl
2012-04-02,0.008819,googl
2012-04-03,-0.006669,googl
2012-04-04,-0.011693,googl
2012-04-05,-0.004466,googl
2012-04-09,-0.002343,googl
2012-04-10,-0.006329,googl
2012-04-11,0.014412,googl
2012-04-12,0.023389,googl
2012-04-13,-0.041414,googl
2012-04-16,-0.030116,googl
2012-04-17,0.005759,googl
2012-04-18,-0.003484,googl
2012-04-19,-0.013508,googl
2012-04-20,-0.005421,googl
2012-04-23,0.00258,googl
2012-04-24,0.006123,googl
2012-04-25,0.013956,googl
2012-04-26,0.009387,googl
2012-04-27,-7.97E-4,googl
2012-04-30,-0.016609,googl
2012-05-01,-6.95E-4,googl
2012-05-02,0.004671,googl
2012-05-03,0.006173,googl
2012-05-04,-0.023263,googl
2012-05-07,0.017568,googl
2012-05-08,0.008588,googl
2012-05-09,-0.005958,googl
2012-05-10,0.007377,googl
2012-05-11,-0.013833,googl
2012-05-14,-0.002034,googl
2012-05-15,0.011703,googl
2012-05-16,0.028743,googl
2012-05-17,-0.009393,googl
2012-05-18,-0.03703,googl
2012-05-21,0.022578,googl
2012-05-22,-0.021912,googl
2012-05-23,0.014311,googl
2012-05-24,-0.009562,googl
2012-05-25,-0.020299,googl
2012-05-29,0.004739,googl
2012-05-30,-0.010334,googl
2012-05-31,-0.012608,googl
2012-06-01,-0.017155,googl
2012-06-04,0.01324,googl
2012-06-05,-0.014239,googl
2012-06-06,0.017655,googl
2012-06-07,-0.004039,googl
2012-06-08,0.003832,googl
2012-06-11,-0.020802,googl
2012-06-12,-0.005999,googl
2012-06-13,-0.007121,googl
2012-06-14,-0.003642,googl
2012-06-15,0.009719,googl
2012-06-18,0.011168,googl
2012-06-19,0.018536,googl
2012-06-20,-0.006937,googl
2012-06-21,-0.021528,googl
2012-06-22,0.011032,googl
2012-06-25,-0.019043,googl
2012-06-26,0.007073,googl
2012-06-27,0.008148,googl
2012-06-28,-0.008804,googl
2012-06-29,0.027545,googl
2012-07-02,6.89E-4,googl
2012-07-03,0.0126,googl
2012-07-05,0.013669,googl
2012-07-06,-0.016821,googl
2012-07-09,5.1E-5,googl
2012-07-10,-0.007382,googl
2012-07-11,-0.018233,googl
2012-07-12,-0.001244,googl
2012-07-13,0.010532,googl
2012-07-16,-0.002779,googl
2012-07-17,0.003143,googl
2012-07-18,0.006963,googl
2012-07-19,0.020958,googl
2012-07-20,0.029507,googl
2012-07-23,0.007649,googl
2012-07-24,-0.012984,googl
2012-07-25,6.91E-4,googl
2012-07-26,0.008794,googl
2012-07-27,0.03461,googl
2012-07-30,-0.004198,googl
2012-07-31,0.001059,googl
2012-08-01,-4.58E-4,googl
2012-08-02,-0.006231,googl
2012-08-03,0.019811,googl
2012-08-06,0.002321,googl
2012-08-07,-0.003553,googl
2012-08-08,0.002635,googl
2012-08-09,1.87E-4,googl
2012-08-10,-5.45E-4,googl
2012-08-13,0.027667,googl
2012-08-14,0.013021,googl
2012-08-15,-0.001676,googl
2012-08-16,0.007953,googl
2012-08-17,0.006326,googl
2012-08-20,-0.002366,googl
2012-08-21,-0.008966,googl
